,Doing stuff bad.
,Doing stupid shit because a general is visiting the squadron.
,Doing taxes while jerking off.
,"Doing the ""Wop, Wop, Gangnam Style"" dance in public."
,Doing the bare ass minimum
,Doing the breaststroke in a pool of semen.
,Doing the Funky Chicken Dance.
,"Doing the Mickey Mouse Clubhouse ""Hot Dog Dance"""
,"Doing the Paw Patrol ""Pup Pup Boogie"""
,Doing the right stuff to her nipples.
,Doing the right thing.
,Doing the thing that is the right thing to do.
,Doing the waffle stomp.
,"Doing things to Ma, in front of Pa."
,Doing war good.
,Doing what Jesus would do.
,Dolby® Digital Surround Sound.
,Doll heads
,Dollar bils
,Dolphins
,Dolphins eating potato chips.
,Domestic intelligence gathering
,Domestic terrorism.
,Domestic violence
,Dominating a man by peeing on his eldest son.
,Dominatrix
,Dominic Bowden's pauses
,Domino's™ Oreo™ Dessert Pizza.
,"Don Brash yelling ""Sieg Heil"""
,Don Cherry
,Don Cherry's wardrobe.
,Don Cherrys wardrobe.
,Don Draper.
,don't act like you've never done this before
,"don't be afraid, get in there!"
,don't forget the nooks and crannies
,don't forget to clean the sheets
,"don't go anywhere, I'm not done yet"
,don't go soft on me now!
,"don't judge me, but I'd do this for free"
,don't let it get in your eye
,"don't look down, look up"
,don't shoot me in the face!
,"don't worry, my doctor says it's completely normal"
,Don't ye love sperm?
,Don’t be that guy.
,Don’t Blink.
,Don’t. Fuck. With. Ivy.
,"Donald Duck whispering ""marshmallow."""
,Donald J. Trump.
,Donald Trump
,Donald Trump Blow Up Dolls.
,Donald Trump bobbleheads.
,Donald Trump drowning in the freshly-poured concrete foundation of a border wall.
,Donald Trump hair.
,Donald Trump holding his nose while he eats pussy.
,Donald Trump making sex jokes about his daughter.
,Donald Trump playing with his belt buckle.
,Donald Trump sitting on your face.
,"Donald Trump, Jr.'s hihg-quality ass hair."
,Donald Trump.
,Donald Trump's deleted tweets.
,Donald Trump's hair
,Donald Trump's hand gestures.
,Donald Trump's Ill-informed protestors.
,Donald Trump's inclusive attitude towards minorities.
,Donald Trump's latest fucking thing.
,Donald Trump's Nobel Peace Prize nomination.
,Donald Trump's penis.
,Donald Trump's personal copy of Mein Kampf.
,Donald Trump's Presidential Seal: The bald spread eagle.
,Donald Trump's third nipple.
,Donald Trump's tiny hands.
,Donald Trump's worn out toupee.
,Donating a used dildo to the local thrift shop.
,Donating blood when you know you have HIV
,Donating nothing at Te Papa museum
,Donating your breast milk for vegan consumption.
,Dong
,Dong.
,Donkey Kong's long strong dong
,Donkey punch.
,Donkey punching Donkey Kong.
,Donkey punching your high school crush.
,Donny Osmond
,Donut Sunday.
,Donuts
,Doo-doo.
,Doodle on a cheese doodle.
,doodling cocks in a hotel bible
,DOOOOOMM!!!!!!!
,Door-to-door salesmen
,Dope as fuck!
,Dope.
,Dorito breath.
,Doritos and a Fruit Roll-Up.
,Dork face.
,Dorothy using the Scarecrow as firewood.
,Double Ended Dildo
,Double Fisting
,Double penetration
,double penetration double anal
,Double penetration.
,Double rainbows.
,Double reflective belts!
,Double Sided Bondage Tape
,"Double vaginal, double anal."
,Double-crossing the Mob.
,Double-tapping the wounded.
,Douche-flavored ketchup
,Douchebags on their iPhones.
,Douching your penis for equality.
,"Douglas Munro seductively whispering ""Did they get off?"""
,Dove Love's chart toping single: 'I'm so blessed'
,Dove Love's chart topping single: 'I'm so blessed'
,downing a glass of bourbon with breakfast
,Downloading a bunch of weird porn on Kazaa.
,"Downloading Grindr™ on Valentine's Day to ""check it out""."
,Downplaying my hilariousness.
,Downtown Port-o-Potty
,Downward dog
,Dr Libby's vaginal rejuvenation
,Dr. Doo Doo Brown
,Dr. Faggot.
,Dr. Jellyfinger.
,"Dr. Martin Luther King, Jr."
,Dr. Zoidberg.
,Drag Queens
,Dragons
,Drake and Young Jeezy sharing a milkshake
,Drake.
,Drake's latest album
,Drawing a mustache on Dad as he snores
,Drawing dicks over drawings of dicks.
,Drawing Jesus as an anime character.
,Dreamers hiding from deportation.
,Dreaming about boys.
,Dreaming about Obama.
,Dreaming I left the house without my underwear on.
,Dreams of being a Formula 500 racer
,Dressing as yourself for Halloween.
,Dressing like a typical boot.
,Dressing up as a baby and fighting everyone at Planned Parenthood.
,Dressing up as Dobby for the Harry Potter movie release
,Dressing up for Halloween
,Dressing up in a leather Boy Scout uniform.
,Dressing up like Lady Gaga.
,Dressing your child up as food
,dried up ovaries
,Dried-up pulverized spunk.
,Drink a gallon of milk
,Drink heavily while riding a unicycle.
,Drinkig a whole bottle of ranch.
,Drinking a pint of clumpy diarrhea
,Drinking a whole bottle of red wine for the antioxidants.
,Drinking a whole bottle of wine to unwind
,Drinking all the hot tub water.
,Drinking Alone in the Dark
,Drinking alone.
,Drinking an entire bottle of NyQuil to induce hibernation.
,Drinking beer.
,Drinking Beyoncé's DivaCup and becoming immortal.
,Drinking Brett Hull's blood out of Lord Stanley's Cup.
,Drinking coffee out of a beer stein.
,Drinking for two
,Drinking from a porpoise skull that's filled with the period blood of menstruating staff officers.
,Drinking from someone's chewing tobacco spit cup.
,Drinking from the dog bowl
,Drinking G&Ts for the quinine
,Drinking games resulting in emerency room visits.
,Drinking gasoline to see what it tastes like.
,Drinking heavily to be a better parent
,Drinking Mexican tap water.
,Drinking milk on a warm summer day.
,Drinking my bro's pee-pee right out of his peen.
,Drinking on the scout camping trip
,Drinking on your own.
,Drinking out of the milk carton.
,Drinking out of the toilet and eating garbage.
,Drinking out of the toilet and eating rubbish.
,Drinking responsibly.
,Drinking soda
,Drinking ten 5-hour ENERGYs® to get fifty continuous hours of energy.
,Drinking the tears of cancer patients.
,Drinking urine to survive.
,Drinking water from a garden hose
,Drinking wine from a bag.
,Drinking wine in bed while watching cartoons.
,Drinking with the DCD.
,Drinking your own piss.
,Drinking your troubles away nightly.
,Drinking yourself into a coma at a Nevada brothel.
,"drinking,
fencing,
swearing,
quarrelling"
,"Drinking, not because you want to, but because you have to."
,Dripping food all over your clean white t-shirt
,Drive-thru liquor barns.
,Driving a busload of senior citizens to the Gran Canyon.
,Driving a fiat 500 paid for by daddy
,Driving a Fiat.
,Driving a hard bargain
,Driving a tank through a busy playground.
,Driving a tractor up the steps of NZ Parliament
,Driving around schools in a black windowless van.
,Driving drunk.
,Driving into a tornado to learn about tornadoes.
,Driving my daughter to her abortion.
,Driving off a bridge in the hopes of getting a few days off.
,Driving to a Walmart parking lot and staring into the distance for eight hours.
,Driving two hours for a date only to find that they moved and left no forwarding address.
,Driving while black.
,Driving without swearing.
,Drone missiles
,Drones equipped with hot dog lasers.
,Drones hurting more innocent children than Jared from Subway.
,Drones Without Borders.
,Drool from sucking cock.
,Drool on a pillow.
,Drooling all over your favorite pillow
,Drop kicking a crying baby on a long distance flight.
,Drop-off birthday parties
,Droppin' the mic.
,Dropping a baby down the dunny.
,Dropping a chandelier on your enemies and riding the rope up.
,Dropping a penny in a Jewish neighborhood.
,Dropping and breaking a jar of pickles into a million pieces and wondering what I did to the universe to deserve this
,Dropping Bin Laden's cum-filled corpse from a helicopter at 120 knots.
,Dropping dead in a Sbarro’s bathroom and not being found for 72 hours.
,Dropping food out of your mouth into a baby's mouth.
,Dropping my phone in the toilet.
,Dropping out of seminary.
,Dropping stuff and knocking everything over.
,Dropping the baby.
,Dropping the F-bomb
,Dropping the Host.
,Dropping the mic and walking away
,"Dropping the soap in the prison shower, on purpose."
,Dropping the soap.
,Dropping warheads on foreheads.
,Drown-proofing amputees.
,"drowned dreams, somnambulisms, reveries"
,Drowning the homeless at sea.
,Drowning the kids in the bathtub.
,Drug Dealers
,Drug factories
,Drug fueled orgies.
,Drug problems.
,drug-resistant bacteria
,drugs
,"Drugs so good, they'll ruin your life."
,Druids.
,Drum circles.
,DRUMPF.
,Drunk dialing
,Drunk Driving
,"Drunk Frank Azar trying to show you his ""Strong Arm"" again."
,Drunk Secret Service Agents.
,Drunk texting your ex.
,drunken debauchery
,Drunken selfies.
,Drunkenly forgetting you're on your period during a one night stand
,Drunkenly telling your boss what you think of them
,Dry anal sex.
,Dry heaves.
,Dry heaving.
,Dry Humping
,Dry humping a pillow while listening to Sting.
,Dry humping so hard that your genitals get raw and sore.
,Dry humping.
,dry-humoing a cactus
,Dry-humping a pillow while listening to Sting.
,Dry-humping mannequins in a store window at the mall.
,Drying asphalt
,Drymount.
,Duchess Von Fingerbang.
,Duck hunt with Oscar Pistorius.
,Duck lips
,"duck, it's about to spray everywhere!"
,Duckfaced selfies
,Ducking autocorrect.
,Ducking under a church pew while mistaking a dependa queef for indirect fire.
,Duct tape
,Duct tape patch job
,dude looks like a lady
,"Dude, Bitch Is CRAZY!"
,Dull scissors
,Dumb blondes.
,dumb jewels
,Dumb luck.
,Dump cake.
,Dumping Mountain Dew Baja Blas all over my gorgeous natural titties.
,dumplings for supper!
,Dumpster Diving
,Dumpster fires.
,Dumpster juice.
,Dung beetle
,Dunking the baby for baptism.
,Dust bunnies
,Dutch oven my significant other.
,Dutch Ovening
,Dwarf Dick
,Dwarf Tossing
,Dwarf tossing.
,Dwarfs with large dicks
,"Dwayne ""The Rock"" Johnson."
,"Dwayne ""The Rock"" Johnson's acting career."
,Dying a little more each day on the inside
,Dying a virgin.
,Dying alone and in pain.
,Dying but miraculously getting brought back to life.
,Dying for the 418th time in Dark Souls.
,Dying from a preventable illness.
,Dying in childbirth.
,Dying in line at the VA.
,Dying of dysentery.
,Dying of old age.
,Dying.
,Dynamic Dan diving deep.
,"Dyslexic, atheist pilots who don't nelieve in dog fights."
,E-cigarettes
,E.coli-infested burritos from Chipotle.
,Each other.
,eahc actor on his ass
,Eaing gluten unapologetically.
,Ear hair.
,Early childhood deportation.
,Early onset retardation
,Earning $7k or more per week from the comfort of your home!
,Earrings
,Earthquake projectors
,Earwax sculpting.
,easing yourself gently into a tub of mac and cheese and letting it full up all of your holes
,Eastern European Turbo-Folk music.
,Easy D
,eat a crocodile?
,Eat a cucumber suggestively.
,Eat a loaded brownie.
,Eat nothing but condiments for 16 days.
,Eating a $2 McDonald's meal.
,Eating a 20-serving bag of chips in one sitting
,Eating a baby.
,Eating a banana sensually in the cafeteria.
,Eating a dessert before dinner
,Eating a firefly to make your teeth glow
,Eating a gallon of ice cream alone in the dark.
,Eating a hard boiled egg out of my husband's arsehole.
,Eating a hard boiled egg out of my husband's asshole.
,Eating a hot brown but still being kinda hungry.
,Eating a moldy fruit because it's still organic.
,Eating a pizza that's lying in the street to gain health.
,eating a plateful of brownies and then…WHAT THE FUCK WHY ARE THE WALLS MOVING
,Eating a single tomato in the dark.
,Eating a slice of humble pie after reading the life of any saint.
,Eating a spoonful of cinnamon
,Eating a teaspoonful of cayenne pepper.
,Eating a whole head of lettuce like an apple.
,Eating a whole roll of toilet paper.
,Eating all of the cookies before the AIDS bake sale.
,Eating all of the cookies before the AIDS bake-sale.
,Eating all of your vegetables
,Eating all the skin off a rotisserie chicken.
,eating Amsterdam butter
,Eating an albino.
,Eating an entire box of chocolates.
,Eating an entire pizza as a legit medical condition.
,Eating an entire snowman.
,Eating anxiety sandwiches.
,Eating ass.
,Eating bacon.
,Eating Bambi for dinner.
,Eating boogers.
,Eating breakfast for dinner everyday.
,"Eating C4 because you want to go out with ""a bang."""
,Eating cereal as fast as you can an hour before Mass.
,Eating chocolate in the closet
,Eating Cigarette Butts
,Eating cocaine for breakfast.
,Eating copious amounts of pineapple for sex purposes.
,Eating daddy's Viagra
,Eating dirt.
,eating five cheeseburgers and sewing your ass shut
